transaction_amount,transaction_card_type,transaction_ecommerce_website_name,transaction_country_name,transaction_datetime,transaction_id,transaction_city_name,transaction_product_name
460.66,Visa,www.flipkart.com,India,2019-05-17 03:19:17,870,Chennai,Wrist Band
371.17,Maestro,www.amazon.com,India,2019-05-17 20:44:50,871,Pune,Mobile Phone
156.04,Visa,www.amazon.com,Israel,2019-05-17 18:19:18,872,Jerusalem,Text Books
348.5,MasterCard,www.amazon.com,United States,2019-05-17 10:11:53,873,New York City,Wrist Band
391.21,Maestro,www.amazon.com,India,2019-05-17 01:23:04,874,Pune,HDMI Cable
368.44,Maestro,www.flipkart.com,Inida,2019-05-17 13:05:31,875,New Delhi,Mobile Phone
60.16,Visa,www.amazon.com,Israel,2019-05-17 18:43:46,876,Jerusalem,Desktop Computer
8.02,Visa,www.snapdeal.com,United States,2019-05-17 15:55:20,877,New York City,TV Stand
303.08,Visa,www.flipkart.com,France,2019-05-17 16:51:56,878,Paris,TV Stand
161.92,Maestro,www.snapdeal.com,India,2019-05-17 19:09:37,879,Hyderabad,Text Books
532.26,Visa,www.flipkart.com,Israel,2019-05-17 21:33:06,880,Jerusalem,TV Stand
225.61,MasterCard,www.flipkart.com,Italy,2019-05-17 08:17:41,881,Rome,Text Books
198.07,Maestro,www.ebay.com,Israel,2019-05-17 17:12:20,882,Jerusalem,LAN Cable
220.34,MasterCard,www.snapdeal.com,Singapore,2019-05-17 11:43:00,883,Singapore,Wrist Band
325.24,Visa,www.snapdeal.com,India,2019-05-17 21:27:46,884,Hyderabad,TV Stand
503.54,Visa,www.flipkart.com,United States,2019-05-17 15:50:27,885,New York City,Laptop
383.41,Maestro,www.amazon.com,Israel,2019-05-17 17:37:16,886,Jerusalem,TV
16.44,Maestro,www.snapdeal.com,United Kingdom,2019-05-17 23:58:25,887,London,LAN Cable
435.08,MasterCard,www.snapdeal.com,India,2019-05-17 08:11:04,888,Mumbai,Desktop Computer
414.64,MasterCard,www.ebay.com,United States,2019-05-17 13:13:13,889,New York City,External Hard Drive
271.97,Maestro,www.snapdeal.com,United States,2019-05-17 15:59:27,890,New York City,Pen Drive
428.47,MasterCard,www.flipkart.com,Singapore,2019-05-17 12:46:24,891,Singapore,Wrist Band
159.94,Maestro,www.flipkart.com,India,2019-05-17 08:28:46,892,Mumbai,Mobile Phone
532.85,MasterCard,www.snapdeal.com,India,2019-05-17 23:32:25,893,Chennai,Wrist Band
145.0,Visa,www.snapdeal.com,India,2019-05-17 22:00:34,894,Hyderabad,External Hard Drive
198.81,Maestro,www.flipkart.com,United Kingdom,2019-05-17 09:01:26,895,London,HDMI Cable
166.03,Visa,www.ebay.com,Thailand,2019-05-17 08:57:31,896,Bangkok,Pen Drive
287.97,Visa,www.flipkart.com,India,2019-05-17 02:14:11,897,Chennai,Laptop
49.86,Maestro,www.amazon.com,United States,2019-05-17 07:43:52,898,New York City,External Hard Drive
288.11,MasterCard,www.ebay.com,United Kingdom,2019-05-17 19:20:43,899,London,Mobile Phone
201.91,Maestro,www.snapdeal.com,Singapore,2019-05-17 20:42:34,900,Singapore,TV Stand
26.14,Maestro,www.amazon.com,India,2019-05-17 19:34:42,901,Bangalore,Laptop
76.15,Visa,www.flipkart.com,India,2019-05-17 20:48:26,902,Bangalore,HDMI Cable
83.84,Visa,www.amazon.com,Inida,2019-05-17 13:38:18,903,New Delhi,Desktop Computer
259.76,MasterCard,www.ebay.com,India,2019-05-17 00:30:32,904,Chennai,Text Books
265.73,Visa,www.amazon.com,India,2019-05-17 17:33:24,905,Kolkata,HDMI Cable
537.78,Visa,www.snapdeal.com,Inida,2019-05-17 17:25:36,906,New Delhi,LAN Cable
84.25,MasterCard,www.ebay.com,India,2019-05-17 12:16:49,907,Chennai,Text Books
178.98,MasterCard,www.amazon.com,Italy,2019-05-17 06:42:44,908,Rome,TV
285.07,Maestro,www.snapdeal.com,India,2019-05-17 21:29:47,909,Pune,Mobile Phone
419.85,Visa,www.ebay.com,India,2019-05-17 07:29:40,910,Kolkata,External Hard Drive
117.6,MasterCard,www.snapdeal.com,India,2019-05-17 10:23:50,911,Bangalore,External Hard Drive
348.82,Maestro,www.ebay.com,Israel,2019-05-17 19:29:08,912,Jerusalem,Mobile Phone
452.58,Maestro,www.flipkart.com,India,2019-05-17 13:32:48,913,Mumbai,TV Stand
254.99,Visa,www.snapdeal.com,India,2019-05-17 12:09:10,914,Mumbai,Wrist Band
130.79,MasterCard,www.amazon.com,India,2019-05-17 16:47:52,915,Hyderabad,Text Books
319.74,Maestro,www.snapdeal.com,India,2019-05-17 21:53:28,916,Mumbai,Mobile Phone
450.21,MasterCard,www.ebay.com,Inida,2019-05-17 05:38:55,917,New Delhi,Wrist Band
308.11,MasterCard,www.ebay.com,United States,2019-05-17 19:25:37,918,New York City,Wrist Watch
271.3,MasterCard,www.flipkart.com,India,2019-05-17 13:48:58,919,Pune,Pen Drive
516.52,MasterCard,www.flipkart.com,India,2019-05-17 11:32:10,920,Kolkata,HDMI Cable
365.58,Visa,www.snapdeal.com,Israel,2019-05-17 13:52:11,921,Jerusalem,Desktop Computer
362.81,MasterCard,www.ebay.com,United Kingdom,2019-05-17 09:11:34,922,London,TV
45.39,MasterCard,www.flipkart.com,Israel,2019-05-17 04:37:30,923,Jerusalem,Mobile Phone
497.89,MasterCard,www.ebay.com,India,2019-05-17 03:27:25,924,Bangalore,Wrist Band
275.59,Visa,www.ebay.com,Singapore,2019-05-17 18:01:12,925,Singapore,Wrist Watch
180.05,MasterCard,www.ebay.com,India,2019-05-17 08:07:02,926,Kolkata,TV Stand
314.31,Visa,www.amazon.com,France,2019-05-17 22:50:55,927,Paris,Wrist Watch
427.89,Maestro,www.snapdeal.com,India,2019-05-17 18:59:10,928,Pune,External Hard Drive
524.45,Visa,www.ebay.com,India,2019-05-17 16:00:36,929,Bangalore,Pen Drive
202.46,MasterCard,www.ebay.com,France,2019-05-17 23:03:44,930,Paris,TV
239.92,MasterCard,www.ebay.com,United States,2019-05-17 08:33:29,931,New York City,Wrist Watch
132.89,Maestro,www.snapdeal.com,India,2019-05-17 15:53:01,932,Hyderabad,HDMI Cable
62.23,MasterCard,www.snapdeal.com,France,2019-05-17 15:37:39,933,Paris,Text Books
405.8,Maestro,www.snapdeal.com,India,2019-05-17 19:39:02,934,Kolkata,TV
299.86,Maestro,www.amazon.com,Israel,2019-05-17 18:42:04,935,Jerusalem,Wrist Watch
398.98,MasterCard,www.snapdeal.com,India,2019-05-17 15:31:32,936,Pune,TV
266.54,Visa,www.ebay.com,India,2019-05-17 11:11:35,937,Chennai,Wrist Watch
203.7,Visa,www.ebay.com,United Kingdom,2019-05-17 21:15:02,938,London,Desktop Computer
341.71,Maestro,www.snapdeal.com,Thailand,2019-05-17 10:54:26,939,Bangkok,Wrist Watch
438.3,Visa,www.snapdeal.com,Italy,2019-05-17 07:25:53,940,Rome,HDMI Cable
275.28,MasterCard,www.snapdeal.com,France,2019-05-17 20:44:28,941,Paris,Wrist Band
28.09,Visa,www.flipkart.com,United States,2019-05-17 03:04:29,942,New York City,TV Stand
552.12,MasterCard,www.flipkart.com,Thailand,2019-05-17 01:31:43,943,Bangkok,HDMI Cable
376.46,Maestro,www.ebay.com,Singapore,2019-05-17 08:37:04,944,Singapore,Wrist Watch
197.52,Visa,www.amazon.com,India,2019-05-17 10:16:20,945,Bangalore,Laptop
165.12,Visa,www.snapdeal.com,Thailand,2019-05-17 09:17:59,946,Bangkok,Mobile Phone
331.55,Visa,www.flipkart.com,Italy,2019-05-17 19:18:25,947,Rome,External Hard Drive
316.61,Visa,www.snapdeal.com,France,2019-05-17 03:26:05,948,Paris,TV Stand
199.54,Maestro,www.ebay.com,Inida,2019-05-17 04:42:07,949,New Delhi,LAN Cable
46.93,MasterCard,www.flipkart.com,Singapore,2019-05-17 19:49:01,950,Singapore,LAN Cable
521.83,Maestro,www.amazon.com,Inida,2019-05-17 02:06:02,951,New Delhi,TV
450.35,MasterCard,www.snapdeal.com,Italy,2019-05-17 14:31:17,952,Rome,HDMI Cable
179.69,Visa,www.flipkart.com,Italy,2019-05-17 10:44:28,953,Rome,TV
199.21,Visa,www.flipkart.com,India,2019-05-17 11:49:03,954,Chennai,Wrist Band
505.48,MasterCard,www.flipkart.com,India,2019-05-17 16:51:45,955,Chennai,Desktop Computer
369.47,MasterCard,www.amazon.com,Inida,2019-05-17 21:50:38,956,New Delhi,Text Books
291.89,MasterCard,www.snapdeal.com,Singapore,2019-05-17 18:34:05,957,Singapore,Pen Drive
294.0,Visa,www.amazon.com,Italy,2019-05-17 12:13:41,958,Rome,LAN Cable
505.95,MasterCard,www.flipkart.com,United States,2019-05-17 02:14:08,959,New York City,Text Books
183.25,MasterCard,www.ebay.com,India,2019-05-17 06:30:06,960,Bangalore,Pen Drive
415.85,Visa,www.snapdeal.com,India,2019-05-17 19:55:40,961,Kolkata,External Hard Drive
472.56,Maestro,www.amazon.com,Inida,2019-05-17 03:14:09,962,New Delhi,Mobile Phone
281.48,Maestro,www.flipkart.com,United States,2019-05-17 10:52:49,963,New York City,TV Stand
208.92,MasterCard,www.amazon.com,Singapore,2019-05-17 08:05:53,964,Singapore,Text Books
68.27,Maestro,www.snapdeal.com,India,2019-05-17 04:55:41,965,Kolkata,Laptop
69.52,MasterCard,www.snapdeal.com,India,2019-05-17 13:42:58,966,Hyderabad,Wrist Band
187.28,Visa,www.ebay.com,Italy,2019-05-17 18:25:05,967,Rome,Text Books
252.68,MasterCard,www.snapdeal.com,United Kingdom,2019-05-17 11:50:09,968,London,External Hard Drive
460.3,Visa,www.amazon.com,United States,2019-05-17 16:21:14,969,New York City,Laptop
193.59,Visa,www.amazon.com,India,2019-05-17 13:56:49,970,Bangalore,Pen Drive
121.61,Maestro,www.flipkart.com,Italy,2019-05-17 02:56:54,971,Rome,External Hard Drive
349.92,MasterCard,www.ebay.com,India,2019-05-17 18:23:09,972,Kolkata,TV Stand
28.57,Visa,www.flipkart.com,Italy,2019-05-17 22:17:24,973,Rome,Laptop
298.52,Maestro,www.flipkart.com,India,2019-05-17 15:04:45,974,Pune,Desktop Computer
52.59,Visa,www.snapdeal.com,Italy,2019-05-17 16:51:17,975,Rome,Laptop
424.18,Visa,www.snapdeal.com,United Kingdom,2019-05-17 10:41:08,976,London,Desktop Computer
83.16,Visa,www.amazon.com,India,2019-05-17 09:15:19,977,Mumbai,Mobile Phone
348.61,Visa,www.snapdeal.com,United States,2019-05-17 04:36:50,978,New York City,Wrist Band
284.17,Maestro,www.amazon.com,United Kingdom,2019-05-17 18:23:15,979,London,LAN Cable
13.97,Visa,www.snapdeal.com,France,2019-05-17 18:33:49,980,Paris,Wrist Watch
17.65,Maestro,www.ebay.com,United States,2019-05-17 01:10:20,981,New York City,LAN Cable
513.89,Maestro,www.amazon.com,India,2019-05-17 16:24:26,982,Pune,TV
461.74,Visa,www.ebay.com,India,2019-05-17 10:11:21,983,Chennai,TV Stand
136.11,Visa,www.ebay.com,India,2019-05-17 00:34:04,984,Hyderabad,LAN Cable
538.12,Maestro,www.flipkart.com,India,2019-05-17 07:31:17,985,Bangalore,Wrist Watch
49.93,MasterCard,www.flipkart.com,Israel,2019-05-17 07:39:16,986,Jerusalem,Desktop Computer
485.82,Maestro,www.amazon.com,India,2019-05-17 18:08:29,987,Hyderabad,Wrist Band
547.79,MasterCard,www.flipkart.com,India,2019-05-17 16:48:08,988,Kolkata,Text Books
299.92,Visa,www.ebay.com,India,2019-05-17 02:00:08,989,Hyderabad,HDMI Cable
386.78,Visa,www.ebay.com,Israel,2019-05-17 23:56:29,990,Jerusalem,TV
294.38,Visa,www.flipkart.com,India,2019-05-17 10:16:26,991,Kolkata,LAN Cable
129.12,Maestro,www.flipkart.com,India,2019-05-17 22:55:26,992,Kolkata,Laptop
203.86,Visa,www.amazon.com,Inida,2019-05-17 21:46:33,993,New Delhi,Wrist Band
296.38,MasterCard,www.amazon.com,India,2019-05-17 11:58:37,994,Kolkata,Text Books
44.52,Visa,www.flipkart.com,Italy,2019-05-17 20:48:28,995,Rome,Wrist Watch
172.52,MasterCard,www.ebay.com,France,2019-05-17 18:55:28,996,Paris,Desktop Computer
185.74,Maestro,www.ebay.com,India,2019-05-17 17:34:39,997,Pune,Wrist Watch
38.95,MasterCard,www.snapdeal.com,Singapore,2019-05-17 17:19:44,998,Singapore,LAN Cable
220.11,Visa,www.snapdeal.com,United States,2019-05-17 01:14:35,999,New York City,Desktop Computer
335.56,Maestro,www.ebay.com,United Kingdom,2019-05-17 15:58:42,1000,London,Wrist Watch
